station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
5.0, 60.0, 0.0, 0.0, 3.5, None, 9.5, 1987-11-14 06:00:00, None, 0.0
8.0, 50.0, 0.0, 0.0, 5.0, None, 9.5, 1987-11-14 14:00:00, None, 0.0
3.0, 82.0, 0.0, 0.0, 1.0, None, 8.0, 1987-11-15 06:00:00, None, 0.0
5.5, 62.0, 0.0, 0.0, 2.5, None, 5.5, 1987-11-15 14:00:00, None, 0.0
2.0, 93.0, 0.0, 0.0, 2.0, None, 7.0, 1987-11-16 06:00:00, None, 0.0
4.0, 74.0, 0.0, 0.0, 2.0, None, 4.0, 1987-11-16 14:00:00, None, 0.0
-4.0, 71.0, 0.0, 0.0, -4.0, None, 4.0, 1987-11-17 06:00:00, None, 0.0
2.0, 60.0, 0.0, 0.0, -4.0, None, 2.0, 1987-11-17 14:00:00, None, 0.0
-1.0, 72.0, 0.0, 0.0, -1.0, None, 2.0, 1987-11-18 06:00:00, None, 0.0
1.0, 92.0, 0.0, 0.0, -1.0, None, 1.0, 1987-11-18 14:00:00, None, 0.0
1.0, 96.0, 1.0, 1.0, 0.0, None, 1.0, 1987-11-19 06:00:00, None, 1.0
3.5, 91.0, 0.0, 0.0, 1.0, None, 3.5, 1987-11-19 14:00:00, None, 0.0
2.0, 90.0, 0.0, 0.0, 0.0, None, 4.0, 1987-11-20 06:00:00, None, 0.0
4.0, 85.0, 0.0, 0.0, 0.5, None, 4.0, 1987-11-20 14:00:00, None, 0.0
3.5, 90.0, 0.0, 0.0, 3.0, None, 4.0, 1987-11-21 06:00:00, None, 0.0
4.5, 92.0, 0.0, 0.0, 3.0, None, 4.5, 1987-11-21 14:00:00, None, 0.0
3.0, 90.0, 0.0, 0.0, 3.0, None, 4.5, 1987-11-22 06:00:00, None, 0.0
5.0, 85.0, 0.0, 0.0, 3.0, None, 5.0, 1987-11-22 14:00:00, None, 0.0
3.0, 95.0, 0.0, 0.0, 2.0, None, 5.0, 1987-11-23 06:00:00, None, 0.0
5.0, 80.0, 0.0, 0.0, 3.0, None, 5.0, 1987-11-23 14:00:00, None, 0.0
3.0, 93.0, 0.0, 0.0, 2.0, None, 5.0, 1987-11-24 06:00:00, None, 0.0
3.5, 92.0, 0.0, 0.0, 3.0, None, 3.5, 1987-11-24 14:00:00, None, 0.0
3.0, 96.0, 0.0, 0.0, 3.0, None, 5.0, 1987-11-25 06:00:00, None, 0.0
8.0, 60.0, 0.0, 0.0, 3.0, None, 8.0, 1987-11-25 14:00:00, None, 0.0
0.0, 67.0, 0.0, 0.0, -0.5, None, 8.0, 1987-11-26 06:00:00, None, 0.0
5.0, 55.0, 0.0, 0.0, -0.5, None, 5.0, 1987-11-26 14:00:00, None, 0.0
1.0, 62.0, 0.0, 0.0, 0.0, None, 5.0, 1987-11-27 06:00:00, None, 0.0
2.0, 63.0, 0.0, 0.0, 1.0, None, 3.0, 1987-11-27 14:00:00, None, 0.0
-1.5, 77.0, 0.0, 0.0, -2.0, None, 2.5, 1987-11-28 06:00:00, None, 0.0
3.5, 62.0, 0.0, 0.0, -2.0, None, 4.5, 1987-11-28 14:00:00, None, 0.0
-1.5, 80.0, 0.0, 0.0, -2.0, None, 3.5, 1987-11-29 06:00:00, None, 0.0
1.0, 78.0, 0.0, 0.0, -2.0, None, 1.0, 1987-11-29 14:00:00, None, 0.0
0.5, 26.0, 0.0, 0.0, 0.0, None, 1.5, 1987-11-30 06:00:00, None, 0.0
0.5, 73.0, 0.0, 0.0, 0.0, None, 1.0, 1987-11-30 14:00:00, None, 0.0
1.0, 96.0, 5.0, 5.0, -0.5, None, 1.0, 1987-12-01 06:00:00, None, 5.0
2.5, 92.0, 0.0, 0.0, 0.5, None, 2.5, 1987-12-01 14:00:00, None, 2.0
2.5, 88.0, 0.0, 0.0, 1.0, None, 4.0, 1987-12-02 06:00:00, None, 0.0
5.0, 65.0, 0.0, 0.0, 1.0, None, 6.5, 1987-12-02 14:00:00, None, 0.0
3.5, 95.0, 0.0, 0.0, 0.5, None, 5.0, 1987-12-03 06:00:00, None, 0.0
4.0, 95.0, 0.0, 0.0, 3.0, None, 4.5, 1987-12-03 14:00:00, None, 0.0
4.0, 94.0, 0.0, 0.0, 3.0, None, 5.5, 1987-12-04 06:00:00, None, 0.0
5.5, 97.0, 0.0, 0.0, 4.0, None, 5.5, 1987-12-04 14:00:00, None, 0.0
3.5, 94.0, 0.0, 0.0, 3.5, None, 6.0, 1987-12-05 06:00:00, None, 0.0
5.5, 92.0, 0.0, 0.0, 3.5, None, 5.5, 1987-12-05 14:00:00, None, 0.0
5.5, 94.0, 0.0, 0.0, 4.0, None, 5.5, 1987-12-06 06:00:00, None, 0.0
7.0, 95.0, 0.0, 0.0, 5.0, None, 7.0, 1987-12-06 14:00:00, None, 0.0
6.5, 64.0, 0.0, 0.0, 5.0, None, 7.0, 1987-12-07 06:00:00, None, 0.0
6.5, 70.0, 0.0, 0.0, 6.5, None, 7.0, 1987-12-07 14:00:00, None, 0.0
3.5, 77.0, 0.0, 0.0, 2.5, None, 6.5, 1987-12-08 06:00:00, None, 0.0
5.5, 64.0, 0.0, 0.0, 1.5, None, 6.0, 1987-12-08 14:00:00, None, 0.0
2.5, 76.0, 0.0, 0.0, 1.0, None, 5.5, 1987-12-09 06:00:00, None, 0.0
2.0, 96.0, 0.0, 0.0, 1.5, None, 5.0, 1987-12-09 14:00:00, None, 0.0
0.0, 96.0, 0.0, 0.0, 0.0, None, 4.0, 1987-12-10 06:00:00, None, 0.0
6.0, 60.0, 0.0, 0.0, 0.0, None, 6.0, 1987-12-10 14:00:00, None, 0.0
0.5, 95.0, 0.0, 0.0, 0.0, None, 6.0, 1987-12-11 06:00:00, None, 0.0
2.5, 65.0, 0.0, 0.0, 0.0, None, 3.0, 1987-12-11 14:00:00, None, 0.0
-1.0, 74.0, 0.0, 0.0, -1.0, None, 3.0, 1987-12-12 06:00:00, None, 0.0
2.5, 60.0, 0.0, 0.0, -2.0, None, 2.5, 1987-12-12 14:00:00, None, 0.0
-6.0, 64.0, 0.0, 0.0, -6.0, None, 2.5, 1987-12-13 06:00:00, None, 0.0
-1.0, 60.0, 0.0, 0.0, -6.0, None, -1.0, 1987-12-13 14:00:00, None, 0.0
-3.0, 63.0, 0.0, 0.0, -4.5, None, 0.5, 1987-12-14 06:00:00, None, 0.0
-1.0, 63.0, 0.0, 0.0, -3.0, None, -1.0, 1987-12-14 14:00:00, None, 0.0
-4.0, 60.0, 1.0, 1.0, -5.0, None, -1.0, 1987-12-15 06:00:00, None, 1.0
-2.0, 64.0, 0.0, 0.0, -4.5, None, -2.0, 1987-12-15 14:00:00, None, 1.0
-5.5, 70.0, 1.0, 1.0, -5.5, None, -2.0, 1987-12-16 06:00:00, None, 2.0
-3.5, 75.0, 0.0, 1.0, -5.5, None, -3.5, 1987-12-16 14:00:00, None, 2.0
-8.0, 76.0, 0.0, 0.0, -8.0, None, -3.0, 1987-12-17 06:00:00, None, 2.0
-3.0, 58.0, 0.0, 0.0, -8.0, None, -3.0, 1987-12-17 14:00:00, None, 2.0
-4.5, 78.0, 3.0, 3.0, -6.0, None, -3.0, 1987-12-18 06:00:00, None, 5.0
-3.0, 82.0, 3.0, 1.0, -5.0, None, -3.0, 1987-12-18 14:00:00, None, 6.0
-2.5, 80.0, 0.0, 0.0, -4.0, None, -2.0, 1987-12-19 06:00:00, None, 5.0
-1.5, 71.0, 0.0, 0.0, -3.0, None, 0.0, 1987-12-19 14:00:00, None, 5.0
-3.0, 75.0, 0.0, 0.0, -3.0, None, -1.5, 1987-12-20 06:00:00, None, 5.0
-2.5, 77.0, 0.0, 0.0, -3.0, None, -2.5, 1987-12-20 14:00:00, None, 5.0
-3.5, 92.0, 3.0, 2.0, -3.5, None, -2.5, 1987-12-21 06:00:00, None, 8.0
-3.5, 73.0, 0.0, 0.0, -3.0, None, 0.0, 1987-12-21 14:00:00, None, 7.0
-1.5, 72.0, 1.0, 1.0, -2.0, None, 0.0, 1987-12-22 06:00:00, None, 8.0
0.5, 68.0, 0.0, 0.0, -2.0, None, 0.5, 1987-12-22 14:00:00, None, 6.0
-6.5, 74.0, 0.0, 0.0, -6.5, None, 0.5, 1987-12-23 06:00:00, None, 4.0
-2.0, 60.0, 0.0, 0.0, -7.0, None, -1.0, 1987-12-23 14:00:00, None, 4.0
-6.0, 73.0, 0.0, 0.0, -6.0, None, -2.0, 1987-12-24 06:00:00, None, 4.0
-2.0, 65.0, 0.0, 0.0, -7.5, None, -2.0, 1987-12-24 14:00:00, None, 4.0
-4.5, 62.0, 0.0, 0.0, -7.0, None, -2.0, 1987-12-25 10:30:00, None, 4.0
-4.0, 65.0, None, None, -5.0, None, -4.0, 1987-12-25 14:00:00, None, None
-3.5, 69.0, 0.0, 0.0, -4.0, None, -3.5, 1987-12-26 10:00:00, None, 4.0
-3.0, 67.0, None, None, -5.0, None, -3.0, 1987-12-26 14:00:00, None, None
-3.0, 86.0, 0.0, 0.0, -3.0, None, -3.0, 1987-12-27 06:00:00, None, 4.0
-0.5, 84.0, 0.0, 0.0, -3.0, None, -0.5, 1987-12-27 14:00:00, None, 4.0
-3.0, 75.0, 0.0, 0.0, -3.5, None, -0.5, 1987-12-28 06:00:00, None, 4.0
-2.0, 75.0, 0.0, 0.0, -3.0, None, -2.0, 1987-12-28 14:00:00, None, 4.0
-2.5, 96.0, 2.0, 2.0, -4.0, None, -2.0, 1987-12-29 06:00:00, None, 6.0
0.0, 88.0, 4.0, 2.0, -2.5, None, 0.0, 1987-12-29 14:00:00, None, 8.0
-2.0, 94.0, 1.0, 1.0, -3.5, None, 0.0, 1987-12-30 06:00:00, None, 9.0
-2.0, 94.0, 2.0, 2.0, -3.5, None, 0.0, 1987-12-30 14:00:00, None, 11.0
-1.0, 80.0, 1.0, 1.0, -2.0, None, -1.0, 1987-12-31 06:00:00, None, 12.0
-1.0, 63.0, 0.0, 0.0, -5.5, None, -1.0, 1987-12-31 14:00:00, None, 10.0
-4.5, 58.0, None, None, -4.5, None, -1.0, 1988-01-01 06:00:00, None, None
-2.0, 57.0, None, None, -4.5, None, -2.0, 1988-01-01 14:00:00, None, None
-7.0, 62.0, 0.0, 0.0, -7.5, None, -2.0, 1988-01-02 06:00:00, None, 10.0
-5.0, 54.0, 0.0, 0.0, -8.5, None, -2.0, 1988-01-02 14:00:00, None, 10.0
-9.0, 62.0, 0.0, 0.0, -9.5, None, -5.0, 1988-01-03 06:00:00, None, 9.0
-6.0, 58.0, 0.0, 0.0, -9.0, None, -3.5, 1988-01-03 14:00:00, None, 9.0
-8.0, 76.0, 0.0, 0.0, -9.0, None, -6.0, 1988-01-04 06:00:00, None, 9.0
-6.5, 60.0, 0.0, 0.0, -8.0, None, -3.0, 1988-01-04 14:00:00, None, 9.0
-12.0, 85.0, 0.0, 0.0, -12.0, None, -6.5, 1988-01-05 06:00:00, None, 9.0
-6.0, 72.0, 0.0, 0.0, -12.0, None, -6.0, 1988-01-05 14:00:00, None, 9.0
-9.0, 75.0, 0.0, 0.0, -9.0, None, -6.0, 1988-01-06 06:00:00, None, 9.0
-5.5, 75.0, 0.0, 0.0, -9.0, None, -5.5, 1988-01-06 14:00:00, None, 9.0
-5.5, 88.0, 1.0, 1.0, -6.0, None, -5.5, 1988-01-07 06:00:00, None, 10.0
-3.0, 71.0, 1.0, 0.0, -5.0, None, -3.0, 1988-01-07 14:00:00, None, 10.0
-9.0, 68.0, 0.0, 0.0, -9.0, None, -3.0, 1988-01-08 06:00:00, None, 10.0
-4.0, 58.0, 0.0, 0.0, -10.0, None, -2.0, 1988-01-08 14:00:00, None, 9.0
-6.0, 82.0, 1.0, 1.0, -8.0, None, -4.0, 1988-01-09 06:00:00, None, 10.0
-3.0, 72.0, 1.0, 0.0, -6.5, None, -3.0, 1988-01-09 14:00:00, None, 10.0
-4.0, 91.0, 4.0, 4.0, -4.5, None, -3.0, 1988-01-10 06:00:00, None, 14.0
0.0, 85.0, 6.0, 2.0, -4.0, None, 0.5, 1988-01-10 14:00:00, None, 16.0
-2.0, 95.0, 3.0, 3.0, -3.0, None, 0.0, 1988-01-11 06:00:00, None, 17.0
0.5, 85.0, 4.0, 2.0, -2.5, None, 0.5, 1988-01-11 14:00:00, None, 17.0
-3.0, 93.0, 0.0, 0.0, -4.5, None, 0.5, 1988-01-12 06:00:00, None, 17.0
0.5, 73.0, 0.0, 0.0, -3.0, None, 1.0, 1988-01-12 14:00:00, None, 17.0
-1.5, 92.0, 2.0, 2.0, -2.0, None, 0.5, 1988-01-13 06:00:00, None, 18.0
0.5, 85.0, 0.0, 0.0, -2.0, None, 1.0, 1988-01-13 14:00:00, None, 16.0
0.5, 98.0, 1.0, 1.0, -0.5, None, 1.5, 1988-01-14 06:00:00, None, 17.0
1.0, 98.0, 2.0, 1.0, 0.0, None, 1.5, 1988-01-14 14:00:00, None, 13.0
1.0, 97.0, 0.0, 0.0, 0.5, None, 3.5, 1988-01-15 06:00:00, None, 11.0
5.0, 60.0, 0.0, 0.0, 0.5, None, 7.0, 1988-01-15 14:00:00, None, 9.0
0.0, 95.0, 1.0, 1.0, -0.5, None, 5.0, 1988-01-16 06:00:00, None, 10.0
2.0, 84.0, 0.0, 0.0, -0.5, None, 3.5, 1988-01-16 14:00:00, None, 9.0
-1.0, 68.0, 0.0, 0.0, -1.0, None, 2.0, 1988-01-17 06:00:00, None, 10.0
2.5, 58.0, 0.0, 0.0, -1.0, None, 3.0, 1988-01-17 14:00:00, None, 10.0
-4.0, 61.0, 0.0, 0.0, -4.0, None, 3.0, 1988-01-18 06:00:00, None, 10.0
0.0, 57.0, 0.0, 0.0, -4.0, None, 1.0, 1988-01-18 14:00:00, None, 10.0
-4.0, 70.0, 0.0, 0.0, -4.5, None, 0.0, 1988-01-19 06:00:00, None, 10.0
0.0, 76.0, 1.0, 1.0, -4.0, None, 0.0, 1988-01-19 14:00:00, None, 11.0
-2.5, 77.0, 0.0, 0.0, -3.0, None, 0.0, 1988-01-20 06:00:00, None, 11.0
-1.5, 91.0, 3.0, 3.0, -3.0, None, 0.0, 1988-01-20 14:00:00, None, 14.0
-2.5, 92.0, 5.0, 3.0, -4.0, None, -1.5, 1988-01-21 06:00:00, None, 19.0
1.0, 72.0, 0.0, 0.0, -3.0, None, 1.5, 1988-01-21 14:00:00, None, 17.0
-1.5, 82.0, 0.0, 0.0, -3.5, None, 1.0, 1988-01-22 06:00:00, None, 17.0
0.0, 93.0, 3.0, 3.0, -2.0, None, 0.0, 1988-01-22 16:00:00, None, 19.0
-1.0, 95.0, 5.0, 5.0, -1.5, None, 0.0, 1988-01-23 06:00:00, None, 24.0
2.0, 85.0, 0.0, 0.0, -2.0, None, 4.5, 1988-01-23 14:00:00, None, 18.0
-5.5, 85.0, 0.0, 0.0, -6.5, None, 2.0, 1988-01-24 06:00:00, None, 17.0
-1.0, 70.0, 0.0, 0.0, -6.5, None, -1.0, 1988-01-24 14:00:00, None, 17.0
-2.0, 93.0, 8.0, 8.0, -2.5, None, -1.0, 1988-01-25 06:00:00, None, 25.0
2.0, 75.0, 0.0, 0.0, -3.0, None, 2.5, 1988-01-25 14:00:00, None, 25.0
-4.0, 92.0, 0.0, 0.0, -6.5, None, 2.0, 1988-01-26 06:00:00, None, 25.0
-1.0, 85.0, 0.0, 0.0, -4.0, None, -1.0, 1988-01-26 14:00:00, None, 24.0
-2.5, 90.0, 0.0, 0.0, -3.5, None, -1.0, 1988-01-27 06:00:00, None, 24.0
0.0, 85.0, 0.1, 0.1, -3.0, None, 0.0, 1988-01-27 14:00:00, None, 23.0
0.5, 98.0, 0.1, 0.1, -0.5, None, 1.0, 1988-01-28 06:00:00, None, 23.0
2.5, 94.0, 0.0, 0.0, 0.0, None, 3.0, 1988-01-28 14:00:00, None, 20.0
2.0, 94.0, 0.0, 0.0, 1.0, None, 4.5, 1988-01-29 06:00:00, None, 17.0
-1.0, 43.0, 0.0, 0.0, -8.0, None, 5.5, 1988-01-30 06:00:00, None, 11.0
-1.0, 32.0, 0.0, 0.0, -2.5, None, -0.5, 1988-01-30 14:00:00, None, 11.0
-13.0, 60.0, 0.0, 0.0, -13.0, None, -1.0, 1988-01-31 06:00:00, None, 10.0
